Username,Date,Favorites,Retweets,Hashtags,Text
jonathanfryer,2013-01-24 23:52:14+00:00,0,4,"['#Cameron', '#UK', '#EU']",Shirley Williams is right that #Cameron is on a fool's errand as #UK 's #EU partners are not going to be in mood to renegotiate UK membership
mirnalavado,2013-01-24 23:51:22+00:00,0,0,"['#Francia', '#Alemania', '#Cameron', '#']",#Francia y #Alemania responden a #Cameron que una «Europa a la carta» no es una opción via @abc_es http://www. abc.es/internacional/ 20130123/abci-reacciones-anuncio-referendum-cameron-201301231216.html#.UQHI5PRf6CE.twitter …
AndyP1000,2013-01-24 23:48:38+00:00,0,0,"['#Cameron', '#Merkel', '#EU']",#Cameron is the biggest loser in british politics. #Merkel #EU
Dequinceyschimp,2013-01-24 23:45:43+00:00,0,0,['#Cameron'],@Neilovichi It's not the Tory way. Besides #Cameron is too busy shouting vague nothings about Europe. Pick and mix anyone?!
SamIngro,2013-01-24 23:45:14+00:00,0,0,"['#Cameron', '#Jordan', '#Saints']","Feel bad for #Cameron #Jordan , spent all season toning down to play 4-3 end, finally hits weight, excels...now it's back to 3-4... #Saints"
jonathanfryer,2013-01-24 23:45:10+00:00,0,1,"['#bbctw', '#Cameron', '#EU', '#UKIP']",So who does #bbctw get to comment on #Cameron 's #EU speech? #UKIP convert Neil Hamilton. Pathetic editorial policy.
scarletmonahan,2013-01-24 23:43:44+00:00,0,1,"['#williamhague', '#satire', '#politics', '#cameron', '#osborne']",#williamhague Spawn Drone! http:// yfrog.com/4j7nnfj #satire #politics #cameron #osborne
Ashley_Bullard,2013-01-24 23:42:33+00:00,0,0,"['#bbctw', '#politics', '#UKPolitics', '#Conservatives', '#Labour', '#euReferendum', '#EU', '#Cameron']",Wow the innuendo on #bbctw this evening is very cringeworthy! #politics #UKPolitics #Conservatives #Labour #euReferendum #EU #Cameron
RyoungRory,2013-01-24 23:39:43+00:00,0,0,"['#Cameron', '#davos', '#bbcqt', '#bbcdailypolitics']",#Cameron @#davos : 'Come to Britain we are cutting taxes.' Cutting? Does that mean more cuts for the wealthy? #bbcqt #bbcdailypolitics
scarletmonahan,2013-01-24 23:37:43+00:00,0,0,"['#McDonalds', '#satire', '#THATCHER', '#politics', '#cameron', '#conservative']",George Osborne is truly the leader of a heard headed for #McDonalds http:// youtu.be/lnVidb_vJOM #satire #THATCHER #politics #cameron #conservative
DezA_laThotty,2013-01-24 23:36:51+00:00,1,1,"['#TBT', '#WAYYYBACK', '#Antoin', '#Cameron']",“ @J_Marshall25 : #TBT #WAYYYBACK @MyBallsAndMyWrd @tmarshall90 @UniquelyJazzlyn @courtney838610 #Antoin #Cameron pic.twitter.com/9oCFXXr9 ”
raymondonia,2013-01-24 23:29:52+00:00,0,0,"['#Cameron', '#InOut', '#bbcqt']",Hmmm #Cameron sunk the Navy now UK rely on its Europe neighbours France for ships. #InOut @David_Cameron fool #bbcqt
ovidartea,2013-01-24 23:28:33+00:00,0,0,"['#Cameron', '#UE', '#Europa']","#Cameron juega con fuego con la #UE : si #Europa no acepta los cambios q pide en favor del RU, seguramente el referéndum confirme su salida"
matthiaschapman,2013-01-24 23:23:22+00:00,0,0,"['#Cameron', '#EU']",@function eine politische? Z.B.: #Cameron kündigt #EU fristlos...
nealefoulds,2013-01-24 23:23:12+00:00,0,0,"['#Cameron', '#Davos']","#Cameron ""get in there, shake the debate lead the debate lead the argument for how we get a more competitive, flexible, open Europe"" #Davos"
grahphil,2013-01-24 23:23:10+00:00,0,0,"['#Cameron', '#Osborne', '#Soubry', '#Fabricant', '#Tories']",#Cameron #Osborne #Soubry #Fabricant . #Tories need an Office of Bullshit Responsibility
ElmarLeimgruber,2013-01-24 23:22:50+00:00,0,0,"['#EU', '#Cameron', '#Ungehorsam', '#Welt']","#EU sollte #Cameron dankbar für #Ungehorsam sein, meint die #Welt :... http:// fb.me/1g3ZeyZIL"
RayGerber,2013-01-24 23:17:46+00:00,0,0,"['#cameron', '#thespeech']","Grin > ""@yesnoflow: I would like to see any in-out referendum also have a 'shake it all about' option #cameron #thespeech """
RyoungRory,2013-01-24 23:15:52+00:00,0,1,"['#CAMERON', '#snow', '#labour', '#bbcqt']","#CAMERON : #snow is a very serious problem that we are trying our best to solve, of cause we inherited this problem from #labour govt. #bbcqt"
DonegalDollop,2013-01-24 23:13:13+00:00,0,0,"['#cameron', '#borderpoll']",@ElaineByrne Make our day Elaine ;) http:// wp.me/p2hEFd-45X Northern Border Poll to Coincide with UK EU Referendum #cameron #borderpoll
CapitalMexico,2013-01-24 23:10:24+00:00,0,0,['#Cameron'],"Es un error forzar la unión política de Europa, #Cameron http:// ow.ly/h6Lv5"
alanalmeida90,2013-01-24 23:10:18+00:00,0,0,"['#Cameron', '#lidiapolis', '#obra', '#tecnico']","""Ta vendo aquele predio moço? Ajudei a construir.."" #Cameron #lidiapolis #obra #tecnico http:// instagr.am/p/U4mixLE9U9/"
SamerKasem,2013-01-24 23:08:47+00:00,0,0,"['#coffee', '#G8', '#tax', '#Cameron', '#Starbucks', '#Google']","'Wake up and smell the #coffee ': #G8 MUST tackle #tax evasion, says David #Cameron .... #Starbucks #Google http:// tinyurl.com/avwws5y"
Ant0ineLer0y,2013-01-24 23:07:56+00:00,0,0,"['#Info', '#Cinéma', '#USA', '#Avatar', '#Cameron', '#justice']","#Info #Cinéma #USA #Avatar , James #Cameron est accusé de plagiat, la #justice veut ses brouillons!"
exracer99,2013-01-24 23:04:58+00:00,1,5,['#Cameron'],"#Cameron is now keen on transparency. Well, we can see through you Dave."
exracer99,2013-01-24 23:01:18+00:00,0,2,['#Cameron'],"So, when will #Cameron ""out"" his family wealth is as a result of tax avoidance and off-shore banking."
richymills,2013-01-24 23:01:10+00:00,0,0,"['#bbcqt', '#Cameron']",Has it been snowing? #bbcqt has #Cameron asked the BBC to avoid anything important ??
testedbylife,2013-01-24 22:59:54+00:00,0,0,"['#Cameron', '#EU', '#bbcqt']",#Cameron needs to grasp that #EU is not just about economics. Social / political v important to Germany / France especially #bbcqt
IPRsLaw,2013-01-24 22:59:30+00:00,0,0,"['#Cameron', '#UnitaryPatent', '#patents']",'‏ @WorldIPReview What are the implications of David #Cameron 's Europe speech forthe #UnitaryPatent ' http:// goo.gl/om7Gn #patents @eurocrat
scarletmonahan,2013-01-24 22:58:29+00:00,0,0,"['#Cameron', '#coalition', '#rancid', '#rt', '#2013', '#politics']",David #Cameron 's #coalition - #rancid http:// youtu.be/YtaeQuE2mFU #rt #2013 #politics
_CharLouise_,2013-01-24 22:58:09+00:00,0,0,['#Cameron'],More about what #Cameron had to say about the referendum http://www. independent.co.uk/news/uk/politi cs/handbagged-david-camerons-promise-of-eu-referendum-by-2017-provokes-storm-of-controversy-8463417.html …
The_UK_Migrant,2013-01-24 22:56:27+00:00,0,0,"['#bbcqt', '#Cameron', '#EUreferendum', '#Tories']",#bbcqt #Cameron 's #EUreferendum is about giving the #Tories & Cameron himself the best shot at winning 2015 election.
IslaBoag,2013-01-24 22:56:12+00:00,0,0,['#Cameron'],Re last tweet: Breathtaking arrogance from #Cameron . How stupid does he think we are?!?!
scarletmonahan,2013-01-24 22:54:28+00:00,0,0,"['#Cameron', '#Sadmanonatrain', '#politics', '#satire', '#RT']",#Cameron I ordered the inquiry and then totally disregarded it pic.twitter.com/PEFnjgZs #Sadmanonatrain #politics #satire #RT
KenJPMcKay,2013-01-24 22:54:18+00:00,0,0,"['#Cameron', '#PM', '#bbcqt']",Has #Cameron achieved something no UK #PM has ever done and is actually setting the tone and leading Europes future! #bbcqt
ErikZoha,2013-01-24 22:53:05+00:00,0,0,"['#Cameron', '#bbcqt']",Doesn't anyone want to talk to #Cameron ? :-( #bbcqt
JoeThorpe1963,2013-01-24 22:52:34+00:00,0,0,"['#Cameron', '#Europe', '#Germany', '#Brits']",David #Cameron #Europe speech: #Germany 's Bild pays tribute to 'crazy #Brits ' - http:// soc.li/YaX6pVg
diaz_fans,2013-01-24 22:52:04+00:00,0,0,"['#cameron', '#diaz']",Gwyneth Paltrow making Cameron Diaz swear off sex http:// adf.ly/HspvU #cameron #diaz
exracer99,2013-01-24 22:51:09+00:00,0,0,"['#Clegg', '#Cameron']","#Clegg won't walk away from another coalition with the Tories. He will go along with the exit from Europe. #Cameron 's ""Puppet On A String"""
BritishArtist,2013-01-24 22:50:45+00:00,0,0,"['#Cameron', '#EU', '#bbcqt']",If we have a referendum surely we need it now so we can decide if we want #Cameron messing with #EU membership before he cocks it up. #bbcqt
scarletmonahan,2013-01-24 22:50:26+00:00,0,0,"['#Cameron', '#skin', '#art', '#satire', '#Monahan', '#scarlet']",http:// yfrog.com/0zbptyj #Cameron #skin deep #art #satire #Monahan #scarlet
nataschaadama,2013-01-24 22:50:08+00:00,0,0,"['#Cameron', '#EU', '#fail', '#newsnight']","The opting out proposed by #Cameron placing the blame of economic downturn on an external force #EU , #fail economic policy #newsnight"
franjangle,2013-01-24 22:50:02+00:00,0,0,"['#bbcqt', '#Cameron']",#bbcqt say it girl : danger of euro vote influenced by extreme right Murdoch press cos #Cameron will help it run on and on
theUKtoday,2013-01-24 22:49:33+00:00,0,0,"['#Cameron', '#bbcqt']",#Cameron is a coward #bbcqt
DAILYNEWSUMMARY,2013-01-24 22:49:24+00:00,0,0,"['#Britain', '#Cameron']",csmonitor: Don't 'shoehorn' #Britain into 'United States of Europe' says PM #Cameron http:// bit.ly/TthLrG
richymills,2013-01-24 22:49:16+00:00,0,0,"['#Cameron', '#bbcqt']",She's using #Cameron hand signals #bbcqt
_CharLouise_,2013-01-24 22:48:32+00:00,0,0,['#Cameron'],This only counts if David #Cameron is voted in for a second term in the general election.
j0rdanharris0n,2013-01-24 22:48:30+00:00,0,0,['#Cameron'],"@snshervington lol, I love music! #Cameron"
donnachadelong,2013-01-24 22:48:18+00:00,0,1,"['#Cameron', '#EU', '#bbcqt']","If #Cameron does negotiate away our human and employment rights, will we get to vote to reject that and stay in the #EU ? #bbcqt"
cwugraham,2013-01-24 22:46:42+00:00,0,1,['#Cameron'],"@bbcqt #Cameron ""with all my heart and sole"". .. He has neither"
anauanalo,2013-01-24 22:46:04+00:00,0,0,"['#38', '#Cameron', '#sexy', '#hot', '#escort', '#from', '#Perkasie', '#Titty', '#sex', '#android', '#iphone', '#ipad', '#mac', '#Galaxy', '#mobile', '#ta']",#38 #Cameron #sexy #hot #escort #from #Perkasie #Titty #sex #android #iphone #ipad #mac #Galaxy #mobile #ta > http:// ow.ly/1OvSkg
theUKtoday,2013-01-24 22:45:18+00:00,0,2,"['#Cameron', '#bbcqt']",#Cameron is gerrymandering over an EU vote #bbcqt
Mylegalforum,2013-01-24 22:44:41+00:00,0,0,"['#Cameron', '#bbcqt']","@Sharonavraham Well said Sharon, far more concerned about the welfare of this country rather than #Cameron 's election strategy #bbcqt"
tellingitstr8,2013-01-24 22:44:26+00:00,0,0,['#Cameron'],Lengthy #Cameron Europe Speech Ends the Waiting Game http:// goo.gl/gGRok
vangelofreebird,2013-01-24 22:42:23+00:00,0,0,"['#EU', '#Cameron']",victor angelo http:// victorangeloviews.blogspot.com/?spref=tw #EU should take the initiative and respond to #Cameron
EnglishRoses,2013-01-24 22:42:18+00:00,0,0,['#cameron'],@grantblowers Wouldn't trust #cameron an inch. *insert long-winded anti-posh boy rant here*
Mylegalforum,2013-01-24 22:41:33+00:00,0,1,"['#Cameron', '#Euro', '#Referendum', '#UKIP', '#bbcqt']",Totally agree with Ben Bradshaw that #Cameron 's promise on #Euro #Referendum is wholly to appease his backbenchers & against #UKIP #bbcqt
JoeThorpe1963,2013-01-24 22:41:07+00:00,0,0,"['#Cameron', '#Merkel', '#EU']","#Cameron against political union, #Merkel urges competitive #EU - http:// en.europeonline-magazine.eu/not-for-me-not -for-britain_260472.html …"
donnachadelong,2013-01-24 22:41:05+00:00,0,1,"['#referendum', '#Cameron', '#EU', '#bbcqt']","Forget the #referendum , stop #Cameron negotiating away workers' rights in the #EU #bbcqt"
qadershafiq,2013-01-24 22:40:36+00:00,0,0,"['#penw', '#wilders', '#Cameron']","Passende antwoord v @J_Dijsselbloem op de vraag #penw over #wilders zijn referendum nav toespraak #Cameron ..:""het debat in NL is digitaal.."""
KenJPMcKay,2013-01-24 22:40:24+00:00,0,0,"['#Cameron', '#bbcqt']",#Cameron has the support of the public over Europe #bbcqt
GoJonnyBananas,2013-01-24 22:40:17+00:00,0,0,"['#Cameron', '#bbcqt']","#Cameron hasn't promised a referendum, he said that if, when, but, providing & once he's out of the picture, there might be something #bbcqt"
de_willem,2013-01-24 22:39:22+00:00,2,7,"['#Cameron', '#EU']",The new British anthem. http:// youtu.be/cLQJVKP3YlM #Cameron #EU
Elarem75,2013-01-24 22:38:34+00:00,0,0,['#Cameron'],I do despise the man but at least #Cameron said 'referenda' not 'referendums' - if the latter my hatred would have been boundless
scarletmonahan,2013-01-24 22:37:21+00:00,0,1,"['#THATCHER', '#bbcnews', '#hunger', '#cameron', '#poor', '#love', '#poverty', '#apathy']",VIRTUAL REALITY BLAMED FOR RISE IN PHANTOM PREGNANCIES http:// youtu.be/NS9j6nKcDtE #THATCHER #bbcnews #hunger #cameron #poor #love #poverty #apathy
matthiaschapman,2013-01-24 22:37:11+00:00,0,0,"['#Cameron', '#Davos', '#EU']",#Cameron in #Davos on #EU -Referendum: Wollen die Briten wirklich 4 Jahre Abstimmungskampf führen?
traceylsl,2013-01-24 22:36:25+00:00,0,0,['#Cameron'],Just love the CNN reporter. Given #Cameron a hard time
runningtowork,2013-01-24 22:34:43+00:00,0,0,"['#cameron', '#EMili']",@richardcalhoun #cameron has judged the British mood and #EMili has to agree with him on this. It must sicken him
kvndomingo,2013-01-24 22:34:32+00:00,0,0,"['#Cameron', '#referundum', '#unioneuropéenne']",David #Cameron ou l'art de se contredire dans un but électoraliste #referundum #unioneuropéenne
hollieedonnelly,2013-01-24 22:31:50+00:00,0,0,"['#cameron', '#PoliticsNews']","My name is dave, like the tv channel, i repeat the same old shit, and are a fucking cunt that wont do anything good. #cameron #PoliticsNews"
David_AC_Grant,2013-01-24 22:31:07+00:00,0,0,"['#Cameron', '#EU']",#Cameron miscalculated? Ukip supporters unlikely to be satisfied with anything less than use of 'whore of babylon' to describe #EU .
enlosnegocios,2013-01-24 22:30:37+00:00,0,0,['#Cameron'],#Cameron : buscamos una Europa más flexible y competitiva http:// eluni.mx/149stoZ
scarletmonahan,2013-01-24 22:20:17+00:00,0,0,"['#Cameron', '#Sadmanonatrain', '#politics', '#satire', '#RT']",#Cameron the damp right hand of British politics pic.twitter.com/PEFnjgZs #Sadmanonatrain #politics #satire #RT
DavidCoburnUKip,2013-01-24 22:18:53+00:00,1,0,"['#Merkel', '#Cameron']",#Merkel receptive to #Cameron 's speech for change - stage managed and cosmetic - this is well rehearsed http://www. theaustralian.com.au/news/world/ang ela-merkel-politely-backs-david-camerons-eu-gamble/story-fnb64oi6-1226561245681 …
TonyAggarwal,2013-01-24 22:17:02+00:00,0,0,"['#Cameron', '#EU', '#Referendum', '#UK']","#Cameron #EU #Referendum - having failed on the economy, only chance of re-election is to appease the Little Englanders. This will hurt #UK"
White_Rose_Al,2013-01-24 22:16:52+00:00,0,0,"['#Rylan', '#Ferguson', '#Cameron', '#KB']",@AndyYork2 give us a clue? #Rylan #Ferguson #Cameron #KB ......
bloggi,2013-01-24 22:15:45+00:00,0,0,"['#Cameron', '#WEF']","Merkel talking about European ""compact"" for competitiveness makes it easy to see what makes #Cameron uncomfortable with this USSR 2.0 #WEF"
Book_ofSaturday,2013-01-24 22:15:32+00:00,1,2,"['#Europa', '#Cameron', '#Merkel', '#EU']",#Europa braucht mehr #Cameron und weniger #Merkel . Denn Cameron hat recht: eine Union mit Schwachen macht den Starken selbst schwächer. #EU
RyoungRory,2013-01-24 22:15:00+00:00,0,0,"['#LabourMP', '#Cameron']","RT @Davidbush #LabourMP asks #Cameron if he could live on £2 a day. The govt & back benches just looked into distance, unable to comprehend"
TonyAggarwal,2013-01-24 22:14:07+00:00,0,0,"['#Cameron', '#tax', '#FDI']","#Cameron calls for global action on #tax avoidance http:// bbc.in/Vu8YCK - about time, but the problem is caused by Governments chasing #FDI"
J_Marshall25,2013-01-24 22:13:11+00:00,1,2,"['#TBT', '#WAYYYBACK', '#Antoin', '#Cameron']",#TBT #WAYYYBACK @MyBallsAndMyWrd @tmarshall90 @UniquelyJazzlyn @courtney838610 #Antoin #Cameron pic.twitter.com/t88RLY2k
GeoLiberal1,2013-01-24 22:12:27+00:00,1,2,"['#cameron', '#tax']","Just listening to #cameron on #tax . No libertarian, minarchist or an-cap could feel akin to someone who thinks tax avoidance is a crime..."
DonegalDollop,2013-01-24 22:07:41+00:00,0,1,"['#cameron', '#eu', '#ukip', '#borderpoll', '#sinnfein', '#rtept', '#davos']",Northern Border Poll to Coincide with UK EU Referendum http:// wp.me/p2hEFd-45X #cameron #eu #ukip #borderpoll #sinnfein #rtept #davos
SiobhanCorria,2013-01-24 22:06:57+00:00,0,0,['#Cameron'],Get off my TV #Cameron
davepope1,2013-01-24 22:06:16+00:00,0,0,['#cameron'],"#cameron needs to worry, he's being lionised by the Daily Mail!"
GM8LFB,2013-01-24 22:06:03+00:00,0,0,"['#Cameron', '#EU']",Think #Cameron plays poker with the nations future. #EU
sheila_mcc,2013-01-24 22:03:10+00:00,0,0,"['#dpda', '#cameron', '#europe']",#dpda Mrs Economist a dû mal à décamper de sa position. une anglaise quoi. #cameron #europe
gnutiez,2013-01-24 22:02:07+00:00,0,0,"['#cameron', '#europa', '#frauen', '#apple', '#euro', '#großbritannien', '#fdp', '#merkel', '#brüderle', '#nordkorea']",23Uhr Pressethemen http:// gnutiez.de : #cameron #europa #frauen #apple #euro #großbritannien #fdp #merkel #brüderle #nordkorea
WEM_Process,2013-01-24 22:01:32+00:00,0,0,"['#Cameron', '#EU', '#Business']",PM David #Cameron responds to uproar over his #EU speech - #Business Resources http:// sco.lt/8R1xCL
scarletmonahan,2013-01-24 22:01:12+00:00,0,0,"['#Cameron', '#Clegg', '#Osborne']","#Cameron , #Clegg and #Osborne - The coalition begins to crumble - http:// youtu.be/Yc_aPPc4aRE"
matt_greener,2013-01-24 22:01:09+00:00,0,0,"['#cameron', '#Starbucks']",Blimey #cameron swipes at #Starbucks http://www. guardian.co.uk/politics/2013/ jan/24/david-cameron-starbucks-focus-tax …
Europejczycy,2013-01-24 21:58:16+00:00,0,0,['#Cameron'],Wielka Brytania zawsze poza eurolandem.: #Cameron powiedział podczas Światowego Forum… http:// goo.gl/fb/N4SSw
zenhen777,2013-01-24 21:57:20+00:00,0,0,['#cameron'],Whos up for forming a coalition with me..then I bully the fuck oot ye till I rule... #cameron ?
avaltat,2013-01-24 21:56:31+00:00,1,2,"['#thespeech', '#Cameron']","Great reaction by Sir Julian Priestley, former @Europarl_EN Secretary General, to #thespeech by #Cameron http:// goo.gl/YAY2J cc @annelaumen"
scarletmonahan,2013-01-24 21:56:11+00:00,0,1,"['#williamhague', '#satire', '#politics', '#cameron', '#osborne']",#williamhague Spawn The foreign secretary....Unbelievable!! http:// yfrog.com/4j7nnfj #satire #politics #cameron #osborne
PeterTatchell,2013-01-24 21:55:14+00:00,2,23,"['#Cameron', '#EqualMarriage', '#lgbt']",I support heterosexual equality. End the ban on straight civil partnerships. #Cameron bill flawed http:// bit.ly/14dBsVw #EqualMarriage #lgbt
DonegalDollop,2013-01-24 21:52:46+00:00,0,1,"['#cameron', '#eu', '#ukip', '#borderpoll', '#sinnfein', '#labour', '#davos']",Northern Border Poll to Coincide with UK EU Referendum http:// wp.me/p2hEFd-45X #cameron #eu #ukip #borderpoll #sinnfein #labour #davos
Bubblejet,2013-01-24 21:50:54+00:00,0,0,"['#Cameron', '#Tory', '#UKIP', '#Tory']",#Cameron caved to Europhobic backbenchers over referendum 1. to keep #Tory leadership 2. to grab #UKIP votes. Desperate & pathetic! #Tory
gordonsagit,2013-01-24 21:50:33+00:00,0,0,['#Cameron'],@richardcalhoun The Kraut's dont want to end up paying all the bi££s so course Merkhel will appease #Cameron
Bubblejet,2013-01-24 21:47:08+00:00,0,0,"['#Cameron', '#Tory', '#UKIP']",@tom_watson #Cameron has caved to his Europhobic backbenchers over referendum 1. to keep #Tory leadership 2. to grab #UKIP votes. Desperate!
samuelengblom,2013-01-24 21:46:08+00:00,0,0,['#Cameron'],"Ha, ha! RT “@jenskoenberg: FLASH: David #Cameron har en crush på svenska fackförbund. ""My Vision for a new European Unionen.""”"
scarletmonahan,2013-01-24 21:45:06+00:00,0,0,"['#GeorgeOsborne', '#politics', '#cameron', '#lol', '#satire', '#THATCHER']",#GeorgeOsborne My dad owns a castlehttp://youtu.be/CGJhpVSnxHU #politics #cameron #lol #satire #THATCHER
Book_ofSaturday,2013-01-24 21:42:29+00:00,1,0,"['#Euro', '#Cameron']",Koalitionspolitiker: Südländer verantwortlich für britischen #Euro -Frust -Deutschland- Politik - Handelsblatt http://www. handelsblatt.com/7684160.html #Cameron
dagbui17,2013-01-24 21:40:58+00:00,0,0,"['#Obama', '#Cameron', '#homosexuality', '#Ghanaian']","@HannaTetteh 2. Please politely tell #Obama and #Cameron that Ghanaian abhor #homosexuality . It's not a #Ghanaian ""thing"""
GiovanniFrulio,2013-01-24 21:39:34+00:00,0,0,"['#londra', '#cameron', '#europa']",http:// goo.gl/hzWUr humor inglese? #londra #cameron #europa @David_Cameron
grahphil,2013-01-24 21:36:28+00:00,0,0,['#Cameron'],Labour refers David #Cameron to statistics watchdog over debt 'error' http:// gu.com/p/3db2p/tw Could become a fixture
simoncharles5,2013-01-24 21:33:39+00:00,0,0,"['#bbcqt', '#cameron', '#milliband', '#google', '#amazon', '#starbucks', '#blair', '#iraq']",#bbcqt My concern as follows #cameron #milliband both jews! #google #amazon #starbucks jewish ! #blair was patron of jewish charity #iraq
Nickbloke,2013-01-24 21:33:15+00:00,0,0,"['#Cameron', '#Osborne']","Disabled by grenade - now soldier fights for his benefits http:// gu.com/p/3datx/tw > #Cameron & #Osborne laugh, as they say ""Fuck you, skiver!"""
Blairmenachi,2013-01-24 21:30:45+00:00,0,0,"['#Cameron', '#tories', '#NHS']",They say you can't put a value on life but #Cameron 's #tories are giving it their best shot with their plans to privatize the #NHS .
Katy_Hayes,2013-01-24 21:30:36+00:00,0,0,"['#cameron', '#eu']","The British don't want to be European anymore, they want to be European-ish. #cameron #eu"
MartinShovel,2013-01-24 21:30:27+00:00,0,2,"['#Cameron', '#EU', '#UKIP']",My cartoon - ballboy Dave gets a bit of a kicking #Cameron #EU #UKIP pic.twitter.com/cGtvfWIu
PLinDeutschland,2013-01-24 21:29:53+00:00,0,0,['#Cameron'],Niemieckie reakcje na wystapienie PM #Cameron http:// dw.de/p/17QAJ
labourblogger,2013-01-24 21:28:06+00:00,0,0,"['#Tory', '#PPB', '#Cameron']",#Tory Party #PPB deliberately misleads public about paying off Debts #Cameron Porkies now endemic at highest level. http:// wp.me/p3OcB-19H
j_a_tucker,2013-01-24 21:27:09+00:00,0,0,"['#Cameron', '#UK', '#EU']","Why #Cameron 's speech was about politics in the #UK , and not about the #EU : @monkeycageblog : http:// bit.ly/10P2UtD"
simoncharles5,2013-01-24 21:26:24+00:00,0,0,"['#israel', '#isitimportant', '#cameron']","Gerald Kaufman a jew, condemned #israel tactics in middle east , there was no media coverage , why ? #isitimportant #cameron Wake up uk !"
simoncharles5,2013-01-24 21:23:22+00:00,0,0,"['#isitimportant', '#google', '#amazon', '#starbucks', '#cameron']","#isitimportant ? Banking crisis, Jewish banks? #google #amazon #starbucks all jewish owned/tax evasion!Our taxes in middle east #cameron"
Igby_tweets,2013-01-24 21:19:55+00:00,0,0,"['#Cameron', '#cherrypickingcountry', '#brixit']",#Cameron Great Britain will held a referendum if they leave the EU; Have they ever been REALLY in the EU? #cherrypickingcountry #brixit
simoncharles5,2013-01-24 21:19:52+00:00,0,0,"['#Isitimportant', '#cameron', '#milliband', '#blair']",#Isitimportant ? #cameron significantly jewish #milliband jewish #blair was patron of jewish charity fought false war in iraq no WMD !!
Classicon2,2013-01-24 21:19:23+00:00,0,0,"['#Cameron', '#']",#Cameron In or out? that's the question.... http://www. dagelijksestandaard.nl/2013/01/in-or- out-thats-the-question#.UQGlAPC_tPg.twitter …
makivoi,2013-01-24 21:19:13+00:00,0,0,['#cameron'],#cameron Worst case scenario.UK leaves EU. Ind Scotland joins EU & adopts EUR. NI votes in referendum to join IRL = all broke & no hope
fransweisglas,2013-01-24 21:18:38+00:00,0,0,"['#EU', '#Cameron']",interessant:alleen bij zes oprichters #EU veel aandacht voor speech #Cameron .In andere lidstaten nauwelijks aandacht ervoor . @nrc
PLinDeutschland,2013-01-24 21:16:03+00:00,0,0,"['#Aussenminister', '#Sikorski', '#Cameron', '#Rede']",Reaktion des polnischen #Aussenminister R. #Sikorski auf PM #Cameron #Rede http:// msz.gov.pl/en/news/minist er_radoslaw_sikorski_about_david_cameron_s_speech;jsessionid=00A9DCAD7E19207FBD827FCFDD856724.cmsap2p …
DebMildenstein,2013-01-24 21:15:36+00:00,0,0,"['#bedroomtax', '#cameron', '#toryscum']",Pay up or get out! #bedroomtax #cameron #toryscum pic.twitter.com/WBV69Gh8
essayeff,2013-01-24 21:15:09+00:00,0,0,['#Cameron'],RT @ahddrv TORY magazine spanks #Cameron for massive debt lie http:// wp.me/p2sftc-4E7 via @skwalker1964
MrsChohonsClass,2013-01-24 21:11:58+00:00,0,0,['#cameron'],We had inside recess. #cameron pic.twitter.com/GTsF76b
JoeThorpe1963,2013-01-24 21:09:34+00:00,0,0,"['#Cameron', '#Europe', '#UK', '#EU']",Britain's #Cameron says I don't want a country called Europe just a better #Europe - http:// shar.es/C7sKp - #UK #EU
exracer99,2013-01-24 21:08:29+00:00,0,0,['#Cameron'],TORY magazine spanks #Cameron for massive debt lie http:// bit.ly/VlWFvS via @skwalker1964 via @ahddrv
LozzaGould,2013-01-24 21:07:48+00:00,0,0,"['#burnsnight', '#cameron', '#2shipsinthenight']",@MikeyHodnett sorry can't help you there m8 I'm too busy perfecting my Scottish accent #burnsnight #cameron #2shipsinthenight
neilshortland,2013-01-24 21:06:34+00:00,0,0,"['#Cameron', '#Anti']",1/2 #Cameron Outlines #Anti -terrorism Strategy: Full strategy coming June 2013 at G8 http://www. globalsecurity.org/security/libra ry/news/2013/01/sec-130124-voa01.htm …
RadidaG,2013-01-24 21:05:53+00:00,0,0,"['#europe', '#EU', '#Cameron']","Pretty good ones at that! ""10 reasons Europe is worth the effort"" http:// en.avaaz.org/s/ZDybab #europe #EU #Cameron"
wolffiel,2013-01-24 21:04:20+00:00,0,0,"['#Cameron', '#EU']",Far right parties all over Europe inspired by #Cameron ´s announcement on #EU referendum.
simoncharles5,2013-01-24 21:02:56+00:00,0,0,['#cameron'],#cameron is Camerons Elitist Jewish background t real reason he wants 2 challenge t germans ! Not that it matters but so is Milliband !
richardcalhoun,2013-01-24 21:02:54+00:00,0,3,"['#Cameron', '#Labour', '#Libdems', '#UKIP']","24 hrs since #Cameron 's EU speech & #Labour , #Libdems & #UKIP are knocking his announcement for a 2017 Referendum, something maybe is right?"
gnutiez,2013-01-24 21:02:08+00:00,0,0,"['#cameron', '#europa', '#frauen', '#apple', '#großbritannien', '#fdp', '#euro', '#merkel', '#brüderle', '#nordkorea']",22Uhr Pressethemen http:// gnutiez.de : #cameron #europa #frauen #apple #großbritannien #fdp #euro #merkel #brüderle #nordkorea
scarletmonahan,2013-01-24 21:00:50+00:00,0,0,"['#GeorgeOsborne', '#politics', '#cameron', '#lol', '#satire', '#THATCHER']",#GeorgeOsborne The writings on the wall http:// youtu.be/CGJhpVSnxHU #politics #cameron #lol #satire #THATCHER
