Username,Date,Favorites,Retweets,Hashtags,Text
aliaswhoever,2017-03-30 23:59:59+00:00,0,0,"['#BBC', '#against', '#Brexit', '#bullshitbafflesbrains']",#BBC urged to stand firm #against accusations of #Brexit bias http:// a.msn.com/01/en-gb/BBz3K 3g?ocid=st … and #bullshitbafflesbrains @aliaswhoever
MrBrandonHee,2017-03-30 23:59:57+00:00,0,0,['#brexit'],Larry doesn't give a fuck about #brexit Larry doesn't care about Theresa May Larry cares about food. Larry cares about sleep and lasers https:// twitter.com/theeconomist/s tatus/847399255476011008 …
agegomez,2017-03-30 23:59:57+00:00,0,0,['#brexit'],Gobierno francés aseguró que negociación del “ #brexit ” será “compleja” http:// bit.ly/2oDRKX0 pic.twitter.com/F0WyvGmJBg
TomJ8899,2017-03-30 23:59:48+00:00,0,0,"['#EUref', '#Leave', '#Brexit']",And that was Tory Manifesto. What's that got to do with #EUref ? UK voted #Leave its time to believe in your Country & get behind #Brexit
WriterWeegs,2017-03-30 23:59:34+00:00,0,0,"['#Passports', '#Brexit', '#Color', '#Blue', '#Maroon', '#WineColor', '#EU']",Interesting. #Passports #Brexit #Color #Blue #Maroon #WineColor #EU http:// ln.is/www.economist. com/no/v7Hs9 …
wiganshale,2017-03-30 23:59:34+00:00,0,0,['#brexit'],"True, except for Germany, who're bothered, because UK is second biggest donor and after #brexit EU will rely totally on German tax payers https:// twitter.com/CMitchellPowel l/status/847592306198937600 …"
hopbin,2017-03-30 23:59:33+00:00,0,0,"['#Trump', '#Brexit']",#Trump and his #Brexit disaster. https://www. ft.com/content/fde761 6a-e6cf-11e6-967b-c88452263daf?segmentId=fa475c88-24c2-1a01-d5ea-b9a82982a943 …
alexielsi,2017-03-30 23:59:00+00:00,0,0,"['#brexit', '#poundtoeuro']","Yen gains as risky assets lose traction, pound and euro shaky... https:// goo.gl/fb/Cns8EU #brexit #poundtoeuro"
BrexitDays,2017-03-30 23:58:04+00:00,1,0,"['#BexitDays', '#Brexit']",#BexitDays How the world sees #Brexit Britain pic.twitter.com/FBtc2il8X8
Sergi0068,2017-03-30 23:57:57+00:00,0,0,['#Brexit'],I have given them already. IN #Brexit WM says it can overrule devolved Nations
tochbeta,2017-03-30 23:57:45+00:00,0,1,"['#gaswinning', '#kutdrake', '#beyonddata', '#Brexit', '#jad17', '#lmvhj', '#beaufort']",#gaswinning #kutdrake #beyonddata #Brexit #jad17 #lmvhj #beaufort Destiny 2 http:// bit.do/TA1
LaszkaOnExile,2017-03-30 23:57:45+00:00,0,0,['#brexit'],"And how wd that b bad for t sensible ppl we are? No, that's great. Shame abt the Lloyds of London, though. And v many other things #brexit"
BrexitDays,2017-03-30 23:57:42+00:00,0,0,"['#BexitDays', '#Brexit']",#BexitDays How the world sees #Brexit Britain pic.twitter.com/QfyFAgYaX4
BrexitDays,2017-03-30 23:57:19+00:00,0,1,"['#BexitDays', '#Brexit']",#BexitDays How the world sees #Brexit Britain pic.twitter.com/IEcTm9b8qw
AlexJM266,2017-03-30 23:57:09+00:00,1,0,['#brexit'],"@GuyVerhofstadt try not to go too hard on us regarding #brexit , given <10 years pop shift will mean most the country will prob b very pro-eu"
BrexitBen,2017-03-30 23:57:07+00:00,0,0,['#brexit'],"That's the great thing about #brexit - businesses already comply with EU rules, so no change there. Internal UK market rule changes ..."
abrogerh,2017-03-30 23:56:56+00:00,0,0,"['#EU', '#Europe', '#Brexit']",I guess heritage #EU #Europe needs a new common language. German or French. hard #Brexit worries - https://www. ft.com/content/b3ed08 8e-13df-11e7-b0c1-37e417ee6c76 … via @FT
johnburrows91,2017-03-30 23:56:17+00:00,0,0,"['#Labour', '#Brexit', '#MSM', '#BBC', '#Mirror']",#Labour 's message re. #Brexit always ignored by #MSM and #BBC . Total shutdown. #Mirror only paper to give air. http://www. mirror.co.uk/news/politics/ theresa-meets-labours-tests-britain-10123986 …
JRMBlakey,2017-03-30 23:56:10+00:00,1,0,['#brexit'],#brexit
HPalafoll,2017-03-30 23:56:04+00:00,0,0,"['#OFERTAS', '#EMPLEO', '#brexit']",#OFERTAS DE #EMPLEO is out! http:// paper.li/HPalafoll/1357 156563?edition_id=e82f3870-1582-11e7-be7c-0cc47a0d1609 … #brexit
Stopper206,2017-03-30 23:55:25+00:00,0,0,['#brexit'],@afneil is really standing out in all this #brexit malarkey
Pasquino2018,2017-03-30 23:55:15+00:00,1,0,"['#BREXIT', '#nbcnews', '#TrumpPence16', '#Forbes', '#Yahoo', '#google', '#England', '#englandvscotland', '#EIRE']",A POINTLESS BANDWAGON FROM EURO 145 BILLIONS PER YEAR #BREXIT #nbcnews #TrumpPence16 #Forbes #Yahoo #google #England #englandvscotland #EIRE pic.twitter.com/oEQflSlsQk
ju0dy,2017-03-30 23:55:12+00:00,0,0,"['#Brexit', '#PoundtoEuro', '#Poundtoeuro', '#Poundtoeuro']","Pound to Euro @1.30, Could Make Significant Break Lower #Brexit #PoundtoEuro #Poundtoeuro #Poundtoeuro http:// dlvr.it/NmJdhP pic.twitter.com/m5vbvzUNWV"
jimranks,2017-03-30 23:55:06+00:00,0,0,"['#Brexit', '#NewYorker']","Theresa May’s vow in her #Brexit speech, to represent “every person” in the U.K... http:// ln.is/ZtH86 by #NewYorker via @c0nvey pic.twitter.com/9aTwHQWFcX"
MiamiDiario,2017-03-30 23:55:05+00:00,0,0,['#Brexit'],Reino Unido activó el #Brexit ¿Qué viene ahora? http:// ow.ly/ttes30amWcK pic.twitter.com/CCML2iBkXL
kkoulocheris,2017-03-30 23:55:00+00:00,0,0,"['#Brexit', '#Article50', '#1', '#London']","Facing #Brexit getting real: #Article50 , Day #1 - #London , Wednesday 29 March 2017, 14°C (Mostly Sunny)... https:// tmblr.co/ZYF9io2K6Dne3"
GlamsrUs,2017-03-30 23:54:59+00:00,1,0,"['#fashion', '#Melanin', '#brexit', '#photo', '#model', '#fashiondesigner', '#fashionblogger', '#blogger', '#beauty', '#fashionblog', '#NaturalHairCommunity']",Princess! #fashion #Melanin #brexit #photo #model #fashiondesigner #fashionblogger #blogger #beauty #fashionblog #NaturalHairCommunity pic.twitter.com/aicsgtFPTe
Alice_Pink,2017-03-30 23:54:46+00:00,0,0,"['#BBC', '#Brexit']",#BBC #Brexit is & will whitewash important news for a long old time https:// twitter.com/Jobaker46/stat us/841750387170390017 …
CllrRockyGill,2017-03-30 23:54:31+00:00,0,0,"['#Brexit', '#bbctw']",Crikey! I thought I was listening to @theSNP @LibDems !! 17.4m voted #Brexit & @campbellclaret shd accept democratic outcomes! #bbctw
seeley_ben,2017-03-30 23:54:12+00:00,1,0,"['#brexit', '#Article50']","""Things did not have to be this way"" - And if only they weren't... #brexit #Article50 https:// twitter.com/JasonCowleyNS/ status/847545997156913152 …"
mosabbir,2017-03-30 23:54:03+00:00,0,2,['#Brexit'],Our National Security Cannot Be Used As A #Brexit Bargaining Chip http://www. huffingtonpost.co.uk/yvette-cooper/ brexit-article-50-national-security_b_15688942.html?ncid=engmodushpmg00000004 … via @HuffPostUKPol
mcareliance,2017-03-30 23:54:03+00:00,1,0,"['#brexit', '#carcrash', '#hoodvines', '#collegestudents']",When you love what you do time flies everyday #brexit #carcrash #hoodvines #collegestudents
aidanodr,2017-03-30 23:53:55+00:00,0,0,['#brexit'],@campbellclaret Best of luck in your stop #brexit endeavour. Me thinks it needs to be left run its course. Let the cards fall where they may
HulbertMathew,2017-03-30 23:53:27+00:00,0,0,"['#globaldevlive', '#brexit']",The latest MH Today ! http:// paper.li/HulbertMathew/ 1349567642?edition_id=0f9e6c70-15a4-11e7-be7c-0cc47a0d1609 … #globaldevlive #brexit
shaneheneghan,2017-03-30 23:53:12+00:00,0,0,"['#brexit', '#Calexit', '#california']",Juncker threatens to promote Ohio independence after Trump's #brexit backing http://www. politico.eu/article/juncke r-threatens-to-promote-ohio-independence-after-trumps-brexit-backing/ … #Calexit #california
regluvsjesus,2017-03-30 23:53:05+00:00,0,0,"['#USA', '#BritainFirst', '#brexit', '#Juncker', '#COMEANDTAKEIT']",#USA SUPPORTS #BritainFirst and #brexit #Juncker is threatening the most powerful nation with the most powerful @POTUS #COMEANDTAKEIT https:// twitter.com/EUVoteLeave23r d/status/847596861212983296 …
francesca_prand,2017-03-30 23:53:05+00:00,0,0,['#Brexit'],#Brexit : All you need to know about the UK leaving the EU http://www. bbc.co.uk/news/uk-politi cs-32810887 …
Jigsawman2014,2017-03-30 23:52:59+00:00,1,2,"['#VoteLen', '#brexit', '#unite4len', '#JC4PM']",Who you going to call? #VoteLen #brexit #unite4len #JC4PM
coenvanbeelen,2017-03-30 23:52:57+00:00,0,0,['#Brexit'],Sounds a bit like #Brexit ;)
SObywatelski,2017-03-30 23:52:30+00:00,5,2,"['#Farage', '#Brexit', '#Putin']","Nigel #Farage , populista, który wymyślił #Brexit i dyrygował kampanią kłamstw przed referendum, wyznaje miłość do #Putin .a. @EUvsDisinfo https:// twitter.com/jesusfrommars/ status/847594049397805056 …"
BrexitDays,2017-03-30 23:52:26+00:00,1,0,"['#BexitDays', '#Brexit']",#BexitDays How the world sees #Brexit Britain pic.twitter.com/I2922EFwdg
anaglyph32,2017-03-30 23:52:21+00:00,0,0,"['#soros', '#blair', '#brexit']","Powerful corporate elitist forces working away in the shadows. Gina using genuine, naive Remainers as a human shield #soros #blair #brexit https:// twitter.com/dvatw/status/8 47526525826207744 …"
garyadweir,2017-03-30 23:52:18+00:00,0,0,['#Brexit'],Great start to #Brexit then... https:// twitter.com/SkyNews/status /847380331648884737 …
RupertBayldon,2017-03-30 23:52:11+00:00,0,0,"['#brexit', '#Fed', '#EU', '#Eurovision']",@BiancaFacchinei @LyndsayFrance Oh #brexit no we fear change we actually lurve the #Fed oh sorry meant #EU & we`re #Eurovision karay zee ;)x
VadaCallisto,2017-03-30 23:51:49+00:00,1,0,"['#brexit', '#krispykreme', '#krispycream']",This might be the saddest part of #brexit #krispykreme / #krispycream
TwobobThompson,2017-03-30 23:51:36+00:00,0,0,"['#brexit', '#corruptEU']","@NicolaSturgeon seems Hell bent on destroying Scotland with her pathetic, uneducated views on #brexit and the #corruptEU"
TakingJobs,2017-03-30 23:51:20+00:00,0,0,"['#Brexit', '#StopBrexit']",ValerieAstles: RT UKIPNFKN: All EU Nationals Please Register and Vote #Brexit #StopBrexit … https://twitter.com/UKIPNFKN/status/847320070594248706/photo/1 pic.twitter.com/TTBp587IOc
TakingJobs,2017-03-30 23:51:19+00:00,0,0,"['#Brexit', '#StopBrexit']",Arciclaudio: RT UKIPNFKN: All EU Nationals Please Register and Vote #Brexit #StopBrexit https://www. gov.uk/register-to-vo te … https://twitter.com/UKIPNFKN/status/847320070594248706/photo/1 pic.twitter.com/TTBp587IOc
TakingJobs,2017-03-30 23:51:18+00:00,0,2,"['#Brexit', '#StopBrexit']",lesemasters: RT UKIPNFKN: All EU Nationals Please Register and Vote #Brexit #StopBrexit https://www. gov.uk/register-to-vo te … https://twitter.com/UKIPNFKN/status/847320070594248706/photo/1 pic.twitter.com/TTBp587IOc
CartwheelPrint,2017-03-30 23:51:05+00:00,4,3,"['#auspol', '#data', '#brexit']",Our digital footsteps shouldn't be used against us https:// theaimn.com/digital-footst eps-shouldnt-used-us/ … My latest.. #auspol #data #brexit
Echofox82,2017-03-30 23:50:58+00:00,0,0,"['#forex', '#fx', '#economy', '#brexit', '#trump', '#trading']",Trump Talks FX As GBP Braces For Brexit Fallout http:// ca.investing.com/analysis/trump -talks-fx-as-gbp-braces-for-brexit-fallout-200180712 … #forex #fx #economy #brexit #trump #trading
LaNoticiaCaribe,2017-03-30 23:50:57+00:00,0,0,"['#TheresaMay', '#Brexit', '#Internacionales', '#ReinoUnido', '#LNDC', '#Noticias']",#TheresaMay firma la carta en la que pedirá el “ #Brexit ” > http:// bit.ly/2o7eKRZ #Internacionales #ReinoUnido #LNDC #Noticias
greenstreeter,2017-03-30 23:50:52+00:00,0,0,"['#brexit', '#schmexit']",#brexit #schmexit https:// twitter.com/guardian/statu s/847586307228479493 …
SafetyEire,2017-03-30 23:50:34+00:00,0,0,['#brexit'],"#brexit The United Kingdom fought for Europe in 2 World Wars. Now regretfully it is ""Thank You and Goodbye""! Who is to blame?"
amandsst,2017-03-30 23:50:32+00:00,0,0,"['#Brexit', '#PoundtoEuro', '#Poundtoeuro', '#Poundtoeuro']",Pound to Euro + Dollar: Why Next Week Could be Better #Brexit #PoundtoEuro #Poundtoeuro #Poundtoeuro https:// goo.gl/fb/Dk6lnK
amandsst,2017-03-30 23:50:30+00:00,0,0,"['#Brexit', '#PoundtoEuro', '#Poundtoeuro']","Pound to Euro Exchange Rate: Still the Chance for a Bounce, Blaming Johnson #Brexit #PoundtoEuro #Poundtoeuro … https:// goo.gl/fb/tDz3dt"
ChuckSanddown,2017-03-30 23:50:22+00:00,0,0,"['#ShareTheFacts', '#WeAreThe48', '#NotMyVote', '#Brexit']",#ShareTheFacts #WeAreThe48 #NotMyVote #Brexit the TORIES must remember democracy bites pic.twitter.com/X6wZ6x3REn
BAMM_LTD,2017-03-30 23:50:20+00:00,0,0,"['#brexit', '#contractors', '#projectmanagers', '#Businessanalyst', '#EU', '#brexitwhatnext']","what does #brexit hold for #contractors , #projectmanagers , #Businessanalyst from the #EU ? #brexitwhatnext"
HildenPark,2017-03-30 23:50:08+00:00,0,0,['#Brexit'],http:// ow.ly/tF3I30aoDta 12 Rules for how NOT to negotiate a successful #Brexit
MPenikas,2017-03-30 23:50:06+00:00,1,2,['#Brexit'],"#Brexit , il dado è tratto. E adesso cosa succede? http://www. movimento5stelle.it/parlamentoeuro peo/2017/03/brexit-il-dado-e-tra.html … pic.twitter.com/6EaI1yImXV"
abmv_1827,2017-03-30 23:49:59+00:00,0,0,['#brexit'],"Se le viene la noche a España, Grecia y demás países que todavía siguen en crisis #brexit https:// twitter.com/bbcmundo/statu s/847596331589922816 …"
Ti_Pierrot,2017-03-30 23:49:55+00:00,1,0,['#brexit'],Amazing! #brexit https:// twitter.com/Independent/st atus/847376420934266882 …
marymac41,2017-03-30 23:49:43+00:00,0,0,"['#Indiana', '#brexit', '#BuildTheWall']",#Indiana #brexit #BuildTheWall https:// twitter.com/walidshoebat/s tatus/847568214364045313 …
ElzyCollins,2017-03-30 23:49:36+00:00,1,0,"['#Teresa', '#TeresaMay', '#Brexit', '#London', '#Notts', '#Trump', '#HipHop', '#Rap', '#ITV']",Elzy Collins -Teresa May FULL TRACK CLICK>>>> https:// youtu.be/NX2UY3YKU7E #Teresa #TeresaMay #Brexit #London #Notts #Trump #HipHop #Rap #ITV pic.twitter.com/z8dRGeJ3Wg
djSpaqz,2017-03-30 23:49:35+00:00,0,1,"['#UrbanXtra', '#DjSpaqz', '#Np', '#nowplaying', '#playing', '#Listen', '#App', '#EdSheeran', '#shapeofyou', '#brexit']",#UrbanXtra #DjSpaqz . #Np #nowplaying #playing @radio2hot . #Listen or Get #App on http:// Radio2hot.com . #EdSheeran #shapeofyou #brexit pic.twitter.com/FbYIoPdyah
tochbeta,2017-03-30 23:49:30+00:00,0,1,"['#RIPLokpal', '#AAPkaKhel', '#ACTGiga', '#Kavan', '#ShahLaudsGujModel', '#brexit', '#MoveYourLakk']",#RIPLokpal #AAPkaKhel #ACTGiga #Kavan #ShahLaudsGujModel #brexit BS-III #MoveYourLakk http:// bit.do/TE1
JesusFromMars,2017-03-30 23:49:23+00:00,6,3,"['#Russia', '#trolls', '#Maidan', '#Brexit', '#Trump']",I've been following and fighting #Russia /n #trolls and information warfare since #Maidan 2014. Saw how they move to #Brexit and #Trump .
mezomefans,2017-03-30 23:49:22+00:00,0,0,"['#denies', '#seeking', '#delay', '#publishing', '#brexit']","DUP denies seeking delay in publishing £435,000 Brexit donation details #denies #seeking #delay #publishing #brexit … http:// dlvr.it/NmJZQx pic.twitter.com/64Rm89XXdW"
GillesHerard,2017-03-30 23:49:15+00:00,0,0,"['#Brexit', '#UK', '#change', '#economy', '#future']","May's #Brexit plans could lead to #UK leaving EU with no deal, c #change #economy #future pic.twitter.com/i3Ckmad4tH http:// dlvr.it/NmJZBr pic.twitter.com/AgfoeTuM21"
colinmcmenemy,2017-03-30 23:48:59+00:00,0,0,"['#TheresaMay', '#indyref2', '#scotref', '#scottishindependence', '#scotland', '#uk', '#britain', '#brexit', '#brexitbill', '#article50', '#eu']",#TheresaMay is a filthy scum autocrat! #indyref2 #scotref #scottishindependence #scotland #uk #britain #brexit #brexitbill #article50 #eu https:// twitter.com/GAPonsonby/sta tus/847098684550643712 …
2018Philly,2017-03-30 23:48:35+00:00,0,0,"['#wikileaks', '#Brexit', '#nyc', '#starbucks', '#uber', '#maga', '#hiphop', '#fakenews', '#mtv', '#espn', '#iTunes', '#Netflix', '#nymets', '#Phillies', '#NYYankees']",FREE JULIAN #wikileaks #Brexit #nyc #starbucks #uber #maga #hiphop #fakenews #mtv #espn #iTunes #Netflix #nymets #Phillies #NYYankees pic.twitter.com/tczT7iiCJ2
mrpaulowen,2017-03-30 23:48:34+00:00,1,0,['#brexit'],If the EU insists we owe them billions and billions let's send it to them in round pound coins. We've got a few spare #brexit
CassiopeiaKnits,2017-03-30 23:48:24+00:00,0,0,"['#EU', '#EU60', '#brexit']",How to relaunch the #EU http://www. politico.eu/article/how-to -relaunch-the-european-union-future-brexit/ … via @POLITICOEurope #EU60 #brexit
Anestetysta,2017-03-30 23:48:15+00:00,0,0,"['#EU', '#NHS', '#Brexit', '#brexitwhatnext', '#brexitshambles']",Record number of #EU citizens quit working in #NHS last year #Brexit #brexitwhatnext #brexitshambles https://www. theguardian.com/politics/2017/ mar/30/record-number-european-staff-quit-nhs-brexit-eu?CMP=Share_iOSApp_Other …
SanderLoones,2017-03-30 23:47:53+00:00,8,1,['#Brexit'],Erg fijne mensen en boeiend #Brexit debat in @Stad_Roeselare vanavond. Met dank en veel succes toegewenst aan Marnixring Adriaen Willaert! pic.twitter.com/dBldzA7GeB
KashiRDangi,2017-03-30 23:47:47+00:00,0,0,['#brexit'],Rolpa Aawaj weekly is out! http:// paper.li/KashiRDangi/13 51243941?edition_id=4549b380-15a3-11e7-ab87-0cc47a0d1605 … #brexit
Galiocl,2017-03-30 23:47:41+00:00,0,0,['#Brexit'],#Brexit El Reino Unido se suelta las trenzas y pide con todo el divorcio a la Unión Europea. http:// fb.me/3846ERHg7
Sandrajosh5,2017-03-30 23:47:24+00:00,0,0,"['#RealMadrid', '#HalaMadrid', '#spain', '#Barca', '#Barcelona', '#messi', '#CR7', '#RonaldoBust', '#Ronaldo', '#UK', '#USA', '#Now', '#News', '#brexit', '#mufc']",#RealMadrid #HalaMadrid #spain #Barca #Barcelona #messi #CR7 #RonaldoBust #Ronaldo #UK #USA #Now #News #brexit #mufc https:// youtu.be/0s-WLc_XGiY
notsamagain,2017-03-30 23:47:21+00:00,0,0,['#brexit'],With every announcement it becomes clearer that #brexit is a colossal waste of time!
Gulio1975,2017-03-30 23:47:18+00:00,0,0,"['#brexit', '#brexit']",jest wiele czynnikow mogacych wplynac na #brexit w ciagu dwoch lat... np. wybrany w nowych wyborach lewacki rzad i to bylby koniec #brexit
TTMobile_sg,2017-03-30 23:46:59+00:00,0,0,"['#KOOlestJUNEday', '#Brexit', '#Trump', '#NoPromises', '#Survivor']",TT SINGAPORE 07:46 1. #KOOlestJUNEday 2. #Brexit 3. #Trump 4. #NoPromises 5.South Korean 6. #Survivor 7.Kallang River 8.Coldplay 9.North Korea
TTMobile_ch,2017-03-30 23:46:58+00:00,0,0,"['#SCBern', '#MiamiOpen', '#TPMPLaGrandeRassrah2', '#Brexit', '#HCAP']",TT SCHWEIZ 00:46 1. #SCBern 2. #MiamiOpen 3. #TPMPLaGrandeRassrah2 4. #Brexit 5.Montreux Jazz 6. #HCAP 7.Grad 8.Russian 9.Galaxy S8 10.China
BtsBinarytrade,2017-03-30 23:46:34+00:00,0,0,"['#binary', '#trading', '#Brexit', '#Forex', '#Silver', '#Gold']",Banc De Binary Open a free account - #binary Options #trading #Brexit #Forex #Silver #Gold http:// tinyurl.com/lshlvgx
ChuckSanddown,2017-03-30 23:46:08+00:00,0,0,"['#ShareTheFacts', '#WeAreThe48', '#NotMyVote', '#Brexit']",#ShareTheFacts #WeAreThe48 #NotMyVote #Brexit the TORIES must remember democracy bites
that_wild_wolf,2017-03-30 23:46:07+00:00,0,0,"['#brexit', '#repealbill']",This. Just this. https:// m.facebook.com/story.php?stor y_fbid=1134141226695726&id=1120099344766581 … #brexit #repealbill
rayanvar,2017-03-30 23:45:58+00:00,1,0,['#Brexit'],#Brexit is unfiltered idiocy https:// twitter.com/Mudjokivis/sta tus/846870444963774464 …
paulbattie,2017-03-30 23:45:52+00:00,0,0,['#brexit'],"Really??? First it's shock, then anger & denial then comes the blame & hate. Acceptance will set you free soon enough. #brexit"
EnelbochoTrip,2017-03-30 23:45:49+00:00,1,6,['#BREXIT'],"#BREXIT !!!! Qué vamos a extrañar más cuándo UK se vaya del mundo? Inglaterra, Irlanda o Escocia? A ver..."
ianbodgerbrown,2017-03-30 23:45:44+00:00,0,0,"['#Brexit', '#Article50']",Share a message of hope for the UK -- join the @Avaaz live chat #Brexit #Article50 https:// secure.avaaz.org/campaign/en/we _can_be_heroes/?wFfwXkb …
MrCaseytalbot,2017-03-30 23:45:41+00:00,1,0,['#brexit'],The UK is negotiating the terms of its divorce from the EU I think they are willing to give up their visiting rights to Wales #brexit
josevicenteruiz,2017-03-30 23:45:37+00:00,1,0,"['#Brexit', '#EU', '#Merkel', '#populism', '#separatism']","#Brexit reinforces #EU unity. #Merkel dixit. Bye #populism , bye #separatism !! http://www. lavanguardia.com/politica/20170 330/421316177511/angela-merkel-integridad-territorial-estados-ue.html …"
Adrienn23489413,2017-03-30 23:45:24+00:00,1,0,"['#EU', '#Brexit']",IMO #EU will make it difficult as possible to agree exit terms for #Brexit to discourage other EU states from following
KayMac71,2017-03-30 23:45:10+00:00,0,0,"['#votocrat', '#indyref2', '#brexit', '#eu']",#votocrat #indyref2 #brexit #eu https://www. votocrat.com/5840?source=sh aring …
rianewinrei,2017-03-30 23:45:07+00:00,0,0,['#brexit'],купить газовый редуктор на авто #brexit http://www. vipservicegas.com/our_services/l pg_installation/gbo_na_disel/ …
EUVoteLeave23rd,2017-03-30 23:45:01+00:00,9,12,"['#Remain', '#independence', '#Scottish', '#Leave', '#UK', '#Brexit', '#indyref2', '#UK']",Scottish #Remain voters who want #independence are being offset by #Scottish #Leave voters who want to be part of #UK ! #Brexit #indyref2 #UK pic.twitter.com/TuMSjmxWcq
robsellen,2017-03-30 23:44:59+00:00,0,0,"['#alastaircampbell', '#brexit', '#bbc']",#alastaircampbell trending.... has this backstabbing anti #brexit blairtite liar been trotted out on the tv? #bbc by any chance?
tvgenius05,2017-03-30 23:44:54+00:00,4,3,"['#brexit', '#BBCTW']",Was a good #brexit discussion with @SuzanneEvans1 @leicesterliz @portilloandhen @MrJohnNicolson @afneil on #BBCTW tonight !!
mamoudousacko10,2017-03-30 23:44:37+00:00,1,0,"['#RDLS23', '#Brexit', '#France2', '#JLMelenchon']","#RDLS23 en ligne ! Les thèmes : évasion fiscale, #Brexit , frontières, #France2 ... http:// ln.is/eu2xu by #JLMelenchon via @c0nvey pic.twitter.com/G5ML20vLSq"
DaniellSimone,2017-03-30 23:44:31+00:00,1,0,['#brexit'],"yes & customs union. Whew, how on earth will we survive ? #brexit"
ChuckSanddown,2017-03-30 23:44:29+00:00,0,0,"['#ShareTheFacts', '#WeAreThe48', '#NotMyVote', '#Brexit']",#ShareTheFacts #WeAreThe48 #NotMyVote #Brexit we need to vote this tory government out of power things can get mush worse for BRITAIN
lurkinggherkin,2017-03-30 23:44:25+00:00,0,0,['#Brexit'],"Fixed the headline on this piece about the bumbling, lily-livered architect of #Brexit . Childish I'll admit, but satisfying! pic.twitter.com/XU0ukRqysv"
BiznessReporter,2017-03-30 23:44:15+00:00,0,0,"['#Brexit', '#UK', '#change', '#economy', '#future']","May's #Brexit plans could lead to #UK leaving EU with no deal, c http:// bit.ly/2otNdGC #change #economy #future pic.twitter.com/tEdKGRPkz8"
ZiziSulkin,2017-03-30 23:44:05+00:00,2,0,"['#WTBS', '#brexit', '#trump']",Shall have a curry for you tomorrow night in Brum. Enjoy the last of fabulous #WTBS before you have to return to real life #brexit #trump
svagdis,2017-03-30 23:43:41+00:00,1,1,"['#EUexit', '#Deport', '#BanSharia', '#Brexit', '#Brexit']",#EUexit #Deport #BanSharia #Brexit #Brexit restore UK sovereignty restore England!
SuzanneEvans1,2017-03-30 23:43:33+00:00,84,45,['#Brexit'],Yep. #Brexit pic.twitter.com/Wbtc850euU
0fficial_Scruff,2017-03-30 23:43:30+00:00,2,0,"['#hate', '#brexit', '#cabinetreshuffle', '#tourdecolumbus', '#stargazinglive', '#Greens2017', '#therestaurant']",I hate really long car rides #hate #brexit #cabinetreshuffle #tourdecolumbus #stargazinglive #Greens2017 #therestaurant
CassiopeiaKnits,2017-03-30 23:43:16+00:00,0,0,"['#brexit', '#football']",Reader comment seen under this article http://www. independent.co.uk/news/world/eur ope/brexit-latest-hollande-tells-theresa-may-talks-eu-uk-must-wait-withdrawal-negotiations-article-50-a7657526.html … #brexit #football pic.twitter.com/LYu3CYjNna
trendinaliaUS,2017-03-30 23:43:13+00:00,0,0,"['#Brexit', '#trndnl']",Did you know that #Brexit was Trending Topic on Wednesday 29 for 7 hours in United States? http://www. trendinalia.com/twitter-trendi ng-topics/usa/usa-170329.html … #trndnl
SeaMonkeyInk,2017-03-30 23:43:10+00:00,0,0,['#Brexit'],"'Daily Mail' #Brexit Cover Called 'Sexist' Prime Minister Theresa May, Scotland Pol Nicola Sturgeon http:// dld.bz/f8qtF"
TakingJobs,2017-03-30 23:43:09+00:00,0,0,"['#Brexit', '#StopBrexit']",Keithmickwaves: RT UKIPNFKN: All EU Nationals Please Register and Vote #Brexit #StopBrexit … https://twitter.com/UKIPNFKN/status/847320070594248706/photo/1 pic.twitter.com/TTBp587IOc
TakingJobs,2017-03-30 23:43:08+00:00,0,0,"['#Brexit', '#StopBrexit']",shirleymcbrinn: RT UKIPNFKN: All EU Nationals Please Register and Vote #Brexit #StopBrexit … https://twitter.com/UKIPNFKN/status/847320070594248706/photo/1 pic.twitter.com/TTBp587IOc
mosabbir,2017-03-30 23:42:51+00:00,0,4,"['#Leader', '#Tory', '#Brexit']",. @UKLabour #Leader @JeremyCorbyn demolishes #Tory division over #Brexit 'cake-eating' policy http://www. huffingtonpost.co.uk/entry/jeremy-c orbyn-article-50-cake-boris-johnson-philip-hammond-theresa-may_uk_58dba57ce4b0cb23e65cf489?ncid=engmodushpmg00000004 … via @HuffPostUK
LVIaLondres,2017-03-30 23:42:48+00:00,0,1,['#Brexit'],"My point! industrial revolution's spirit, invention, innovation competitive modernism replaced with 'make do'which #Brexit will exacerbate!"
TiltMyHat,2017-03-30 23:42:41+00:00,0,0,"['#bbcqt', '#bbctw', '#Brexit', '#Art50']","We can, (THAT letter did) but it won't sort out, eg food labelling regulations. Don't you want safe food? #bbcqt #bbctw #Brexit #Art50"
ruperttwat,2017-03-30 23:42:30+00:00,1,0,['#Brexit'],"#Brexit divorce where UK gets to keep the videos, Rolf Harris LP's, Woolworths gift voucher. EU gets the kids and the 42"" flat screen TV"
EdwardRekkers,2017-03-30 23:42:23+00:00,0,0,"['#davidcameron', '#brexit', '#brexitcarcrash']",@David_Cameron #davidcameron #brexit #brexitcarcrash http://www. spiegel.de/politik/auslan d/brexit-resolution-eu-parlament-stellt-harte-forderungen-a-1141160.html …
rjgfox,2017-03-30 23:42:23+00:00,1,0,['#brexit'],From an MEP: EU is a rather closed economy. Trade is mainly between members. Protectionism would not be a calamity. The only way is #brexit https:// twitter.com/SMuresan/statu s/846986631710150657 …
